fund_id,fonds,jaar,veld,database,verslag,actie,pagina,vindplaats
93,Essity,2025,deelnemers_totaal,3927,4052,vervangen,7,Totaal deelnemers 4.052 3.927
93,Essity,2024,beleggingsrendement_pct,9.4,9.8,afwijking_2024,8,"Totaal beleggingsportefeuille risico fonds -0,8% 9,8%"
93,Essity,2024,nominale_dekkingsgraad_pct,,117.1,gevuld,7,"Actuele dekkingsgraad 131,3% 117,1%"
93,Essity,2024,aum_euro_bn,0.623,0.607162,afwijking_2024,7,Belegd vermogen Risico pensioenfonds (Bedragen in euro x € 1.000) 608.976 607.162
93,Essity,2024,deelnemers_actief,,1481,gevuld,7,actieve deelnemers 1.539 1.481
93,Essity,2024,deelnemers_slapers,,1500,gevuld,7,gewezen deelnemers 1.492 1.500
93,Essity,2024,deelnemers_pensioengerechtigd,,946,gevuld,7,pensioengerechtigden 1.021 946
93,Essity,2024,deelnemers_totaal,,3927,gevuld,7,Totaal deelnemers 4.052 3.927
95,Flexsecurity (Randstad),2025,beleggingsrendement_pct,,4.3,gevuld,6,"Performance beleggingsportefeuilles Totale portefeuille 4,3% 12,1% 9,3% (kop 2025 2024 2023 2022 2021)"
95,Flexsecurity (Randstad),2025,beleidsdekkingsgraad_pct,,106.5,gevuld,6,"Beleidsdekkingsgraad 106,5% 106,5% 105,7%"
95,Flexsecurity (Randstad),2025,nominale_dekkingsgraad_pct,,103.5,gevuld,6,"Dekkingsgraad 103,5% 106,8% 106,2%"
95,Flexsecurity (Randstad),2025,reele_dekkingsgraad_pct,,103.7,gevuld,6,"Reële dekkingsgraad 103,7% 104,7% 103,7%"
95,Flexsecurity (Randstad),2025,vereiste_dekkingsgraad_pct,,100.9,gevuld,6,"Vereiste dekkingsgraad 100,9% 101,1% 101,1%"
95,Flexsecurity (Randstad),2025,aum_euro_bn,,0.697763,gevuld,6,Financiële gegevens (in duizenden euro) Totaal belegd vermogen 697.763 673.310
95,Flexsecurity (Randstad),2025,deelnemers_actief,,58195,gevuld,5,Actieve deelnemers 58.195 59.153 60.631
95,Flexsecurity (Randstad),2025,deelnemers_slapers,,175730,gevuld,5,Gewezen deelnemers 175.730 174.929 157.499
95,Flexsecurity (Randstad),2025,deelnemers_totaal,,233925,gevuld,5,Totaal 233.925 234.082 218.130
95,Flexsecurity (Randstad),2024,beleggingsrendement_pct,7.5,12.1,afwijking_2024,6,"Performance beleggingsportefeuilles Totale portefeuille 4,3% 12,1% 9,3% (kop 2025 2024 2023 2022 2021)"
95,Flexsecurity (Randstad),2024,beleidsdekkingsgraad_pct,131.2,106.5,afwijking_2024,6,"Beleidsdekkingsgraad 106,5% 106,5% 105,7%"
95,Flexsecurity (Randstad),2024,nominale_dekkingsgraad_pct,,106.8,gevuld,6,"Dekkingsgraad 103,5% 106,8% 106,2%"
95,Flexsecurity (Randstad),2024,reele_dekkingsgraad_pct,,104.7,gevuld,6,"Reële dekkingsgraad 103,7% 104,7% 103,7%"
95,Flexsecurity (Randstad),2024,vereiste_dekkingsgraad_pct,,101.1,gevuld,6,"Vereiste dekkingsgraad 100,9% 101,1% 101,1%"
95,Flexsecurity (Randstad),2024,aum_euro_bn,,0.67331,gevuld,6,Financiële gegevens (in duizenden euro) Totaal belegd vermogen 697.763 673.310
95,Flexsecurity (Randstad),2024,deelnemers_actief,,59153,gevuld,5,Actieve deelnemers 58.195 59.153 60.631
95,Flexsecurity (Randstad),2024,deelnemers_slapers,,174929,gevuld,5,Gewezen deelnemers 175.730 174.929 157.499
95,Flexsecurity (Randstad),2024,deelnemers_totaal,,234082,gevuld,5,Totaal 233.925 234.082 218.130
96,Forbo,2025,beleggingsrendement_pct,-3.1,-3.3,vervangen,9,"Rendement op basis van total return -3,3% 8,4%"
96,Forbo,2025,nominale_dekkingsgraad_pct,,124.9,gevuld,10,"Aanwezige dekkingsgraad 124,9% 114,4%"
96,Forbo,2025,reele_dekkingsgraad_pct,,88.2,gevuld,19,"Ultimo 2025 bedroeg de reële dekkingsgraad 88,2% (ultimo 2024 was dit 85,4%)"
96,Forbo,2025,rente_afdekking_pct,77.5,80,ter_beoordeling,29,Met deze portefeuille wordt ongeveer 80% van het renterisico van de verplichtingen afgedekt.
96,Forbo,2025,aum_euro_bn,0.475,0.423314,ter_beoordeling,9,Belegd vermogen 1) 423.314 476.270 (in duizenden euro)
96,Forbo,2024,nominale_dekkingsgraad_pct,,114.4,gevuld,10,"Aanwezige dekkingsgraad 124,9% 114,4%"
96,Forbo,2024,reele_dekkingsgraad_pct,,85.4,gevuld,19,"Ultimo 2025 bedroeg de reële dekkingsgraad 88,2% (ultimo 2024 was dit 85,4%)"
96,Forbo,2024,rente_afdekking_pct,78.5,78,afwijking_2024,29,Met deze portefeuille wordt ongeveer 80% van het renterisico van de verplichtingen afgedekt.
96,Forbo,2024,aum_euro_bn,0.492,0.47627,afwijking_2024,9,Belegd vermogen 1) 423.314 476.270 (in duizenden euro)
96,Forbo,2024,deelnemers_actief,,920,gevuld,9,Actieve deelnemers 898 920
96,Forbo,2024,deelnemers_slapers,,792,gevuld,9,Gewezen deelnemers 778 792
96,Forbo,2024,deelnemers_pensioengerechtigd,,829,gevuld,9,Pensioengerechtigden 873 829
96,Forbo,2024,deelnemers_totaal,,2541,gevuld,9,Totaal 2.549 2.541
97,Gasunie,2025,beleggingsrendement_pct,0.9,0.6,vervangen,6,"Rendement op basis van total return 0,6% 11,7%"
97,Gasunie,2025,nominale_dekkingsgraad_pct,,152.5,gevuld,6,"Actuele dekkingsgraad 152,5% 137,4%"
97,Gasunie,2025,reele_dekkingsgraad_pct,,108.1,gevuld,6,"Reële dekkingsgraad 108,1% 104,6%"
97,Gasunie,2025,rente_afdekking_pct,72.0,70.7,ter_beoordeling,137,"De feitelijke renteafdekking op basis van de DNB-methodiek bedraagt 70,7% eind 2025."
97,Gasunie,2025,aum_euro_bn,2.315,2.219564,ter_beoordeling,6,Totale beleggingen voor risico pensioenfonds 2.219.564 2.272.079 (bedragen in duizenden euro)
97,Gasunie,2025,deelnemers_actief,2273,2424,vervangen,6,Actieve deelnemers 2.424 2.273
97,Gasunie,2025,deelnemers_slapers,746,759,vervangen,6,Gewezen deelnemers 759 746
97,Gasunie,2025,deelnemers_totaal,4757,4936,vervangen,6,Totaal 4.936 4.757
97,Gasunie,2024,nominale_dekkingsgraad_pct,131.0,137.4,afwijking_2024,6,"Actuele dekkingsgraad 152,5% 137,4%"
97,Gasunie,2024,deelnemers_actief,,2273,gevuld,6,Actieve deelnemers 2.424 2.273
97,Gasunie,2024,deelnemers_slapers,,746,gevuld,6,Gewezen deelnemers 759 746
97,Gasunie,2024,deelnemers_pensioengerechtigd,,1738,gevuld,6,Pensioengerechtigden 1.753 1.738
97,Gasunie,2024,deelnemers_totaal,,4757,gevuld,6,Totaal 4.936 4.757
98,Gazelle,2025,nominale_dekkingsgraad_pct,,146.2,gevuld,5,"Aanwezige dekkingsgraad (in %) 146,2 126,9"
98,Gazelle,2025,reele_dekkingsgraad_pct,,99.0,gevuld,5,"Reële dekkingsgraad (in %) 99,0 95,1"
98,Gazelle,2025,vereiste_dekkingsgraad_pct,121.8,121.2,vervangen,5,"Vereiste dekkingsgraad (in %) 121,2 120,0"
98,Gazelle,2025,deelnemers_actief,,513,gevuld,5,Deelnemers 513 503
98,Gazelle,2025,deelnemers_slapers,794,830,vervangen,5,Gewezen deelnemers 830 676
98,Gazelle,2025,deelnemers_pensioengerechtigd,504,377,vervangen,5,Pensioengerechtigden 377 498
98,Gazelle,2025,deelnemers_totaal,1740,1720,vervangen,5,Totaal deelnemers 1.720 1.677
98,Gazelle,2024,beleggingsrendement_pct,10.6,10.8,afwijking_2024,5,"Beleggingsrendement 0,2 10,8 (in %, kolommen 2025 2024); p32: Totaal rendement +0,19%"
98,Gazelle,2024,nominale_dekkingsgraad_pct,,126.9,gevuld,5,"Aanwezige dekkingsgraad (in %) 146,2 126,9"
98,Gazelle,2024,reele_dekkingsgraad_pct,,95.1,gevuld,5,"Reële dekkingsgraad (in %) 99,0 95,1"
98,Gazelle,2024,vereiste_dekkingsgraad_pct,120.3,120.0,afwijking_2024,5,"Vereiste dekkingsgraad (in %) 121,2 120,0"
98,Gazelle,2024,deelnemers_actief,,503,gevuld,5,Deelnemers 513 503
98,Gazelle,2024,deelnemers_slapers,,676,gevuld,5,Gewezen deelnemers 830 676
98,Gazelle,2024,deelnemers_pensioengerechtigd,,498,gevuld,5,Pensioengerechtigden 377 498
98,Gazelle,2024,deelnemers_totaal,,1677,gevuld,5,Totaal deelnemers 1.720 1.677
100,Geveke,2025,nominale_dekkingsgraad_pct,,110.0,gevuld,6,"Aanwezige dekkingsgraad (in %) 110,0 107,4 110,3"
100,Geveke,2025,reele_dekkingsgraad_pct,,91.3,gevuld,6,"Reële dekkingsgraad (in %) 91,3 89,2 91,5"
100,Geveke,2025,vereiste_dekkingsgraad_pct,102.1,103.0,vervangen,6,"Vereiste dekkingsgraad (in %) 103,0 103,0 103,0"
100,Geveke,2025,deelnemers_slapers,109,689,vervangen,6,Gewezen deelnemers 689 702 745
100,Geveke,2025,deelnemers_pensioengerechtigd,970,883,vervangen,6,Pensioengerechtigden 883 928 914
100,Geveke,2025,deelnemers_totaal,,1572,gevuld,6,Totaal deelnemers 1.572 1.630 1.659
100,Geveke,2024,nominale_dekkingsgraad_pct,,107.4,gevuld,6,"Aanwezige dekkingsgraad (in %) 110,0 107,4 110,3"
100,Geveke,2024,reele_dekkingsgraad_pct,,89.2,gevuld,6,"Reële dekkingsgraad (in %) 91,3 89,2 91,5"
100,Geveke,2024,vereiste_dekkingsgraad_pct,102.0,103.0,afwijking_2024,6,"Vereiste dekkingsgraad (in %) 103,0 103,0 103,0"
100,Geveke,2024,deelnemers_slapers,,702,gevuld,6,Gewezen deelnemers 689 702 745
100,Geveke,2024,deelnemers_pensioengerechtigd,,928,gevuld,6,Pensioengerechtigden 883 928 914
100,Geveke,2024,deelnemers_totaal,,1630,gevuld,6,Totaal deelnemers 1.572 1.630 1.659
103,HAL,2025,beleggingsrendement_pct,13.5,13.96,vervangen,6,"Totaal rendement 13,96% 10,50%"
103,HAL,2025,nominale_dekkingsgraad_pct,,275.0,gevuld,6,"Nominale dekkingsgraad 275% 210% (kerncijfers, afgerond)"
103,HAL,2025,reele_dekkingsgraad_pct,,179.1,gevuld,52,"Reële beleidsdekkingsgraad 179,1% 162,7%"
103,HAL,2025,deelnemers_actief,,56,gevuld,5,Deelnemers (actieve) 56 56
103,HAL,2025,deelnemers_slapers,,114,gevuld,5,Gewezen deelnemers 114 115
103,HAL,2025,deelnemers_totaal,,1223,gevuld,5,Totaal deelnemers 1.223 1.280
103,HAL,2024,beleggingsrendement_pct,10.1,10.5,afwijking_2024,6,"Totaal rendement 13,96% 10,50%"
103,HAL,2024,nominale_dekkingsgraad_pct,,210.2,gevuld,6,"Nominale dekkingsgraad 275% 210% (kerncijfers, afgerond)"
103,HAL,2024,reele_dekkingsgraad_pct,,162.7,gevuld,52,"Reële beleidsdekkingsgraad 179,1% 162,7%"
103,HAL,2024,deelnemers_actief,,56,gevuld,5,Deelnemers (actieve) 56 56
103,HAL,2024,deelnemers_slapers,,115,gevuld,5,Gewezen deelnemers 114 115
103,HAL,2024,deelnemers_totaal,,1280,gevuld,5,Totaal deelnemers 1.223 1.280
104,Haskoning DHV,2025,beleggingsrendement_pct,-5.0,-3.7,vervangen,6,"Beleggingsrendement -3,7% 7,8% 9,2% -19,5% (kolommen 2025 2024 2023 2022)"
104,Haskoning DHV,2025,beleidsdekkingsgraad_pct,127.9,128.1,vervangen,6,"Beleidsdekkingsgraad 128,1% 124,6% 123,8% 123,7%"
104,Haskoning DHV,2025,nominale_dekkingsgraad_pct,,137.7,gevuld,6,"Actuele dekkingsgraad 137,7% 122,4% 120,7% 126,2%"
104,Haskoning DHV,2025,rente_afdekking_pct,76.0,77.9,ter_beoordeling,13,"Eind 2025 bedraagt de renteafdekking tegen huidige verplichtingen 77,9%"
104,Haskoning DHV,2025,deelnemers_actief,9758,3895,vervangen,6,Deelnemers 3.895 3.718 3.568 3.398
104,Haskoning DHV,2025,deelnemers_slapers,5111,5257,vervangen,6,Gewezen deelnemers 5.257 5.111
104,Haskoning DHV,2025,deelnemers_pensioengerechtigd,2062,2140,vervangen,6,Pensioengerechtigden 2.140 2.062
104,Haskoning DHV,2025,deelnemers_totaal,16931,11292,vervangen,6,Aantal verzekerden totaal 11.292 10.891
104,Haskoning DHV,2024,beleggingsrendement_pct,44.197,7.8,afwijking_2024,6,"Beleggingsrendement -3,7% 7,8% 9,2% -19,5% (kolommen 2025 2024 2023 2022)"
104,Haskoning DHV,2024,nominale_dekkingsgraad_pct,,122.4,gevuld,6,"Actuele dekkingsgraad 137,7% 122,4% 120,7% 126,2%"
104,Haskoning DHV,2024,deelnemers_actief,,3718,gevuld,6,Deelnemers 3.895 3.718 3.568 3.398
104,Haskoning DHV,2024,deelnemers_slapers,,5111,gevuld,6,Gewezen deelnemers 5.257 5.111
104,Haskoning DHV,2024,deelnemers_pensioengerechtigd,,2062,gevuld,6,Pensioengerechtigden 2.140 2.062
104,Haskoning DHV,2024,deelnemers_totaal,,10891,gevuld,6,Aantal verzekerden totaal 11.292 10.891
105,Heineken,2025,nominale_dekkingsgraad_pct,,158.9,gevuld,5,"Actuele dekkingsgraad 158,9% 138,1%"
105,Heineken,2025,reele_dekkingsgraad_pct,,111.5,gevuld,5,"Reële dekkingsgraad 111,5% 105,0%"
105,Heineken,2025,rente_afdekking_pct,23.5,63.8,ter_beoordeling,62,"Eind 2025 was op die manier 63,8% van het renterisico afgedekt (eind 2024 was dit 56,2%)"
105,Heineken,2025,deelnemers_actief,3085,2971,vervangen,5,Actieve deelnemers 2.971 3.085
105,Heineken,2024,reele_dekkingsgraad_pct,,105.0,gevuld,5,"Reële dekkingsgraad 111,5% 105,0%"
105,Heineken,2024,rente_afdekking_pct,57.0,56.2,afwijking_2024,62,"Eind 2025 was op die manier 63,8% van het renterisico afgedekt (eind 2024 was dit 56,2%)"
106,Hoogovens,2025,nominale_dekkingsgraad_pct,,137.1,gevuld,9,"Actuele dekkingsgraad (in %) 137,1 | 122,2"
106,Hoogovens,2025,reele_dekkingsgraad_pct,,96.9,gevuld,9,"Reële dekkingsgraad (in %) 96,9 | 93,9"
106,Hoogovens,2025,rente_afdekking_pct,42.3,44,ter_beoordeling,14,Eind 2025 was 44% van het renterisico afgedekt.
106,Hoogovens,2025,deelnemers_actief,10301,9873,vervangen,9,Actieve deelnemers 9.873 | 10.301
106,Hoogovens,2025,deelnemers_slapers,4199,4469,vervangen,9,Gewezen deelnemers 4.469 | 4.199
106,Hoogovens,2024,nominale_dekkingsgraad_pct,,122.2,gevuld,9,"Actuele dekkingsgraad (in %) 137,1 | 122,2"
106,Hoogovens,2024,deelnemers_actief,,10301,gevuld,9,Actieve deelnemers 9.873 | 10.301
106,Hoogovens,2024,deelnemers_slapers,,4199,gevuld,9,Gewezen deelnemers 4.469 | 4.199
106,Hoogovens,2024,deelnemers_pensioengerechtigd,,14203,gevuld,9,Pensioengerechtigden 1 14.192 | 14.203 (incl. ingegane AO-pensioenen)
106,Hoogovens,2024,deelnemers_totaal,,28703,gevuld,9,Totaal 28.534 | 28.703
107,Huntsman Rozenburg,2025,nominale_dekkingsgraad_pct,,153.6,gevuld,5,"Aanwezige dekkingsgraad 153,6% 139,4%"
107,Huntsman Rozenburg,2025,vereiste_dekkingsgraad_pct,113.1,114.0,vervangen,5,"Vereiste dekkingsgraad 114,0% 113,1%"
107,Huntsman Rozenburg,2025,rente_afdekking_pct,79.3,80.8,ter_beoordeling,23,"Per ultimo van het verslagjaar was de afdekking van het renterisico 80,8%"
107,Huntsman Rozenburg,2025,deelnemers_actief,,184,gevuld,5,Deelnemers 184 194
107,Huntsman Rozenburg,2025,deelnemers_slapers,349,331,vervangen,5,Gewezen deelnemers 331 349
107,Huntsman Rozenburg,2025,deelnemers_pensioengerechtigd,1287,1256,vervangen,5,Pensioengerechtigden 1.256 1.287
107,Huntsman Rozenburg,2025,deelnemers_totaal,1654,1771,vervangen,5,(totaalregel zonder label) 1.771 1.830
107,Huntsman Rozenburg,2024,beleggingsrendement_pct,8.6,8.9,afwijking_2024,6,"Rendement op basis van total return 0,7% 8,9%"
107,Huntsman Rozenburg,2024,nominale_dekkingsgraad_pct,,139.4,gevuld,5,"Aanwezige dekkingsgraad 153,6% 139,4%"
107,Huntsman Rozenburg,2024,vereiste_dekkingsgraad_pct,112.5,113.1,afwijking_2024,5,"Vereiste dekkingsgraad 114,0% 113,1%"
107,Huntsman Rozenburg,2024,deelnemers_actief,,194,gevuld,5,Deelnemers 184 194
107,Huntsman Rozenburg,2024,deelnemers_slapers,,349,gevuld,5,Gewezen deelnemers 331 349
107,Huntsman Rozenburg,2024,deelnemers_pensioengerechtigd,,1287,gevuld,5,Pensioengerechtigden 1.256 1.287
107,Huntsman Rozenburg,2024,deelnemers_totaal,,1830,gevuld,5,(totaalregel zonder label) 1.771 1.830
108,ING (Stichting Pensioenfonds ING),2025,nominale_dekkingsgraad_pct,,140.5,gevuld,23,"De nominale DNB-dekkingsgraad nam toe van 136,6% ultimo 2024 naar 140,5% ultimo 2025."
108,ING (Stichting Pensioenfonds ING),2025,reele_dekkingsgraad_pct,101.3,104.6,vervangen,4,"Figuur 1 Kerncijfers, Reële dekkingsgraad 2025 104,6% | 2024 96,5%"
108,ING (Stichting Pensioenfonds ING),2025,rente_afdekking_pct,122.1,118.3,ter_beoordeling,86,"De renteafdekking bedroeg ultimo 2025 118,3% van de rentegevoeligheid van de nominale verplichtingen."
108,ING (Stichting Pensioenfonds ING),2025,aum_euro_bn,23.668,25.038,ter_beoordeling,63,Balans (bedragen in miljoenen euro's): Beleggingen voor risico van het Fonds 25.038 | 26.589
108,ING (Stichting Pensioenfonds ING),2025,deelnemers_actief,,364,gevuld,4,Aantal deelnemers einde boekjaar: Deelnemers 364 (2025) | 405 (2024)
108,ING (Stichting Pensioenfonds ING),2025,deelnemers_slapers,10851,36649,vervangen,4,Gewezen deelnemers 36.649 (2025) | 38.146 (2024)
108,ING (Stichting Pensioenfonds ING),2025,deelnemers_pensioengerechtigd,1681,26728,vervangen,4,Totaal pensioengerechtigden 26.728 (2025) | 25.995 (2024)
108,ING (Stichting Pensioenfonds ING),2025,deelnemers_totaal,17357,63741,vervangen,4,Totaal aantal deelnemers 63.741 (2025) | 64.546 (2024)
108,ING (Stichting Pensioenfonds ING),2024,nominale_dekkingsgraad_pct,,136.6,gevuld,23,"De nominale DNB-dekkingsgraad nam toe van 136,6% ultimo 2024 naar 140,5% ultimo 2025."
108,ING (Stichting Pensioenfonds ING),2024,reele_dekkingsgraad_pct,99.2,96.5,afwijking_2024,4,"Figuur 1 Kerncijfers, Reële dekkingsgraad 2025 104,6% | 2024 96,5%"
108,ING (Stichting Pensioenfonds ING),2024,aum_euro_bn,25.771,26.589,afwijking_2024,63,Balans (bedragen in miljoenen euro's): Beleggingen voor risico van het Fonds 25.038 | 26.589
108,ING (Stichting Pensioenfonds ING),2024,deelnemers_actief,,405,gevuld,4,Aantal deelnemers einde boekjaar: Deelnemers 364 (2025) | 405 (2024)
108,ING (Stichting Pensioenfonds ING),2024,deelnemers_slapers,,38146,gevuld,4,Gewezen deelnemers 36.649 (2025) | 38.146 (2024)
108,ING (Stichting Pensioenfonds ING),2024,deelnemers_pensioengerechtigd,,25995,gevuld,4,Totaal pensioengerechtigden 26.728 (2025) | 25.995 (2024)
108,ING (Stichting Pensioenfonds ING),2024,deelnemers_totaal,,64546,gevuld,4,Totaal aantal deelnemers 63.741 (2025) | 64.546 (2024)
110,KAS BANK,2025,nominale_dekkingsgraad_pct,,134.7,gevuld,8,"Aanwezige dekkingsgraad 2) 134,7% 124,1%"
110,KAS BANK,2025,reele_dekkingsgraad_pct,,93.4,gevuld,8,"Reële dekkingsgraad 4) 93,4% 94,2%"
110,KAS BANK,2025,rente_afdekking_pct,92.6,82.5,ter_beoordeling,94,"Eind 2025 was het renterisico van de verplichtingen voor 82,5% (2024: 83,6%) afgedekt"
110,KAS BANK,2025,deelnemers_actief,,26,gevuld,7,Actieve deelnemers 26 1) 25 1)
110,KAS BANK,2025,deelnemers_slapers,1427,1383,vervangen,7,Gewezen deelnemers 1.383 1.427
110,KAS BANK,2025,deelnemers_totaal,1864,1823,vervangen,7,Totaal 1.823 1.864
110,KAS BANK,2024,nominale_dekkingsgraad_pct,,124.1,gevuld,8,"Aanwezige dekkingsgraad 2) 134,7% 124,1%"
110,KAS BANK,2024,reele_dekkingsgraad_pct,,94.2,gevuld,8,"Reële dekkingsgraad 4) 93,4% 94,2%"
110,KAS BANK,2024,deelnemers_actief,,25,gevuld,7,Actieve deelnemers 26 1) 25 1)
110,KAS BANK,2024,deelnemers_slapers,,1427,gevuld,7,Gewezen deelnemers 1.383 1.427
110,KAS BANK,2024,deelnemers_pensioengerechtigd,,412,gevuld,7,Pensioengerechtigden 414 412
110,KAS BANK,2024,deelnemers_totaal,,1864,gevuld,7,Totaal 1.823 1.864
111,KPN,2025,beleggingsrendement_pct,-3.0,-3.2,vervangen,7,"Jaarrendement portefeuille -3,2% 9,7% 7,5% (kop 2025 2024 2023)"
111,KPN,2025,nominale_dekkingsgraad_pct,,131.9,gevuld,6,"Actuele dekkingsgraad 131,9% 126,1% 122,8%"
111,KPN,2025,reele_dekkingsgraad_pct,,101.6,gevuld,129,"Reële dekkingsgraad 101,6% 99,6% (31-12-2025 31-12-2024)"
111,KPN,2025,deelnemers_actief,10952,10573,vervangen,6,"Deelnemers, actief en voortgezet 10.573 10.952 11.055"
111,KPN,2025,deelnemers_slapers,36155,35265,vervangen,6,Gewezen deelnemers 35.265 36.155 36.511
111,KPN,2025,deelnemers_pensioengerechtigd,24720,25498,vervangen,6,Pensioengerechtigden 25.498 24.720 23.926
111,KPN,2024,nominale_dekkingsgraad_pct,,126.1,gevuld,6,"Actuele dekkingsgraad 131,9% 126,1% 122,8%"
111,KPN,2024,reele_dekkingsgraad_pct,,99.6,gevuld,129,"Reële dekkingsgraad 101,6% 99,6% (31-12-2025 31-12-2024)"
112,Lloyd's Register Nederland,2025,beleggingsrendement_pct,-1.3,-1.5,vervangen,4,"Beleggingsrendement -/- 1,5% 8,7% 14,6% (kop 2025 2024 2023)"
112,Lloyd's Register Nederland,2025,nominale_dekkingsgraad_pct,,133.0,gevuld,4,"Aanwezige dekkingsgraad 133,0% 118,7% 116,7%"
112,Lloyd's Register Nederland,2025,reele_dekkingsgraad_pct,,93.0,gevuld,48,"Reële dekkingsgraad 93,0% 91,3% (31-12-2025 31-12-2024)"
112,Lloyd's Register Nederland,2025,vereiste_dekkingsgraad_pct,106.3,109.5,vervangen,4,"Vereiste dekkingsgraad 109,5% 120,0% 121,8%"
112,Lloyd's Register Nederland,2025,rente_afdekking_pct,86.7,80.0,ter_beoordeling,11,Vanaf 31 december 2024 is de renteafdekking 80%.
112,Lloyd's Register Nederland,2025,deelnemers_actief,351,346,vervangen,4,Actieve deelnemers 346 351 386
112,Lloyd's Register Nederland,2025,deelnemers_pensioengerechtigd,279,288,vervangen,4,Pensioengerechtigden 288 279 270
112,Lloyd's Register Nederland,2024,beleggingsrendement_pct,8.5,8.7,afwijking_2024,4,"Beleggingsrendement -/- 1,5% 8,7% 14,6% (kop 2025 2024 2023)"
112,Lloyd's Register Nederland,2024,nominale_dekkingsgraad_pct,,118.7,gevuld,4,"Aanwezige dekkingsgraad 133,0% 118,7% 116,7%"
112,Lloyd's Register Nederland,2024,reele_dekkingsgraad_pct,,91.3,gevuld,48,"Reële dekkingsgraad 93,0% 91,3% (31-12-2025 31-12-2024)"
113,Mars,2025,nominale_dekkingsgraad_pct,,136.5,gevuld,8,Funding ratio 136.5% 138.9%
113,Mars,2025,vereiste_dekkingsgraad_pct,118.6,119.3,vervangen,17,31-Dec-2025 136.5% 136.5% 119.3% (Ongoing Solvency Margin Ratio)
113,Mars,2025,rente_afdekking_pct,107.6,80.1,ter_beoordeling,33,Interest Rate 80.0% 80.0% 80.1% (End 2025 Asset Allocation)
113,Mars,2025,deelnemers_actief,1531,1557,vervangen,8,"Active members 1,557 1,531"
113,Mars,2025,deelnemers_slapers,1468,1517,vervangen,8,"Deferred members 1,517 1,468"
113,Mars,2025,deelnemers_pensioengerechtigd,1389,1431,vervangen,8,"Retirees 1,431 1,389"
113,Mars,2024,nominale_dekkingsgraad_pct,,138.9,gevuld,8,Funding ratio 136.5% 138.9%
113,Mars,2024,vereiste_dekkingsgraad_pct,120.9,121.2,afwijking_2024,17,31-Dec-2025 136.5% 136.5% 119.3% (Ongoing Solvency Margin Ratio)
113,Mars,2024,aum_euro_bn,1.479,1.584988,afwijking_2024,60,"Investments for risk MPF 1,427,581 1,584,988 (in EUR 1,000)"
113,Mars,2024,deelnemers_actief,,1531,gevuld,8,"Active members 1,557 1,531"
113,Mars,2024,deelnemers_slapers,,1468,gevuld,8,"Deferred members 1,517 1,468"
113,Mars,2024,deelnemers_pensioengerechtigd,,1389,gevuld,8,"Retirees 1,431 1,389"
115,Metro,2025,beleidsdekkingsgraad_pct,,101.0,gevuld,34,"Beleidsdekkingsgraad 101,0% 107,6%"
115,Metro,2025,nominale_dekkingsgraad_pct,,101.0,gevuld,34,"Actuele dekkingsgraad UFR 101,0% 100,9%"
115,Metro,2025,reele_dekkingsgraad_pct,,98.8,gevuld,34,"Reële dekkingsgraad 98,8% 107,5%"
115,Metro,2025,deelnemers_actief,,142,gevuld,34,Actieve deelnemers 142 (2024: 165)
115,Metro,2025,deelnemers_slapers,,5827,gevuld,34,Gewezen deelnemers 5.827 (2024: 6.074)
115,Metro,2025,deelnemers_pensioengerechtigd,,2314,gevuld,34,Pensioengerechtigden 2.314 (2024: 2.241)
115,Metro,2025,deelnemers_totaal,,8283,gevuld,34,Subtotaal 8.283 (2024: 8.480)
115,Metro,2024,nominale_dekkingsgraad_pct,,100.9,gevuld,34,"Actuele dekkingsgraad UFR 101,0% 100,9%"
116,MSD,2025,beleggingsrendement_pct,-0.5,-0.8,vervangen,10,"Beleggingsrendement -0,8% 10,4%"
116,MSD,2025,nominale_dekkingsgraad_pct,,161.0,gevuld,9,"DNB Dekkingsgraad 2) 161,0% 145,0%"
116,MSD,2025,reele_dekkingsgraad_pct,,109.4,gevuld,34,"reële FTK dekkingsgraad ultimo 2025: 109,4% (ultimo 2024: 108,2%)"
116,MSD,2025,rente_afdekking_pct,99.6,93.4,ter_beoordeling,110,"De feitelijke afdekking o.b.v. de berekening van het renterisico binnen het vereist eigen vermogen bedraagt ultimo 2025 93,4%"
116,MSD,2025,deelnemers_actief,4027,3631,vervangen,9,Actieve deelnemers 3.631 4.027
116,MSD,2025,deelnemers_slapers,5788,6216,vervangen,9,Gewezen deelnemers 6.216 5.788
116,MSD,2025,deelnemers_pensioengerechtigd,31,2387,vervangen,9,Pensioengerechtigden 2.387 2.227
116,MSD,2025,deelnemers_totaal,9846,12234,vervangen,9,(totaalregel zonder label) 12.234 12.042; p28: 'álle 12.234 deelnemers'
116,MSD,2024,beleggingsrendement_pct,10.0,10.4,afwijking_2024,10,"Beleggingsrendement -0,8% 10,4%"
116,MSD,2024,nominale_dekkingsgraad_pct,,145.0,gevuld,9,"DNB Dekkingsgraad 2) 161,0% 145,0%"
116,MSD,2024,reele_dekkingsgraad_pct,,108.2,gevuld,34,"reële FTK dekkingsgraad ultimo 2025: 109,4% (ultimo 2024: 108,2%)"
116,MSD,2024,deelnemers_actief,,4027,gevuld,9,Actieve deelnemers 3.631 4.027
116,MSD,2024,deelnemers_slapers,,5788,gevuld,9,Gewezen deelnemers 6.216 5.788
